X,Y,OBJECTID,Category,Subcategory,Defined_Category,Name,Organizer,Website,Address,City,Province,Country,PostalCode,CreationDate,Creator,EditDate,Editor,GlobalID
-78.86341900003076,43.894590000008371,314,FESTIVALS AND EVENTS,MUSIC FESTIVALS AND EVENTS,,Concerts In The Park,City of Oshawa,WWW.OSHAWA.CA/CULTURECOUNTS,53 METCALFE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,df15895d-d085-445c-a9cb-ea89db6e7bf3
-78.86341900003076,43.894590000008371,315,FESTIVALS AND EVENTS,MUSIC FESTIVALS AND EVENTS,,Irie Festival,,,53 METCALFE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,71685c30-05a2-4af4-b3fb-ea80a77cb7f6
-78.960802000282982,43.875751000148433,316,FESTIVALS AND EVENTS,MUSIC FESTIVALS AND EVENTS,,Oshawa-Whitby Kiwanis Music Festival,Oshawa-Whitby Kiwanis Club,WWW.OSHAWAWHITBYKIFEST.CA,910 DUNDAS ST W,OSHAWA,ONTARIO,CANADA,L1P1P7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,5ff9956f-28ec-4eae-822b-e945e6d66336
-78.872576000235625,43.900203999891637,317,FESTIVALS AND EVENTS,NATURAL HERITAGE FESTIVALS AND EVENTS,,Peony Festival,City of Oshawa,WWW.OSHAWA.CA/CULTURECOUNTS,155 ARENA ST,OSHAWA,ONTARIO,CANADA,L1J4E8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,f3725cba-b2f7-4741-a444-7557657c529b
-78.919568999958514,44.037152999696573,318,FESTIVALS AND EVENTS,NATURAL HERITAGE FESTIVALS AND EVENTS,,Purple Woods Maple Syrup Festival,Central Lake Ontario Conservation,http://www.cloca.com/msf/,"38 Coates Road, East Oshawa",Oshawa,Ontario,Canada,L1H3T3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T17:57:20.599Z,mmandel_oshawa,4107cdb8-a090-4ab4-b17d-05aee86c9c75
-78.863620999697119,43.89759099998485,319,FESTIVALS AND EVENTS,STREET FESTIVALS AND EVENTS,,Autofest Kick Off ,Downtown Oshawa Business Improvement Area,WWW.DOWNTOWNOSHAWA.CA,SIMCOE ST AND KING ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,2ef4a0f3-0dad-46c3-a8fe-2fee2e60c102
-78.863930000391917,43.898475999741699,320,FESTIVALS AND EVENTS,STREET FESTIVALS AND EVENTS,,Bikes On Bond,Downtown Oshawa Business Improvement Area,WWW.DOWNTOWNOSHAWA.CA,BOND ST FROM MARY TO SIMCOE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,7568b27c-d385-42dc-9808-66c20eec2311
-78.864979999805016,43.895725999930406,321,FESTIVALS AND EVENTS,STREET FESTIVALS AND EVENTS,,Show & Shine,Downtown Oshawa Business Improvement Area,WWW.DOWNTOWNOSHAWA.CA,50 Centre Street ,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,747cce0c-13b9-4122-aa04-1c2d0d8d22ef
-78.865821999703982,43.89506399989358,322,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,Oshawa Senior Citizens Annual Exhibition,"Oshawa Senior Citizens Centres, Oshawa Public Libraries, Robert McLaughlin Gallery",,72 QUEEN ST,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1ef51640-2616-4d23-be6e-55bcd48afa0f
-78.867821999869392,43.900421000068839,323,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,Artists In The Garden,Hearth Place Cancer Support Centre,WWW.HEARTHPLACE.ORG,86 COLBORNE ST W,OSHAWA,ONTARIO,CANADA,"L1G1L7
",2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,a7657429-bb35-4655-bd76-ffa546656f39
-78.865821999703982,43.89506399989358,324,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,Oshawa Spring Studio Tour,Oshawa Art Association,WWW.OSHAWAARTASSOCIATION.COM ,,OSHAWA,ONTARIO,CANADA,L1J8L8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,70d8975a-583d-4da1-ade2-c6ac6af9a1e1
-78.865821999703982,43.89506399989358,326,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,Durham Aids Annual Exhibition,,,72 QUEEN ST,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,60a88730-2b45-43a1-93fe-a9dba769aab3
-78.865821999703982,43.89506399989358,327,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,OPG Second Sundays,Robert McLaughlin Gallery,WWW.RMG.ON.CA,72 QUEEN ST,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,a4bf502d-b5bb-4775-9b2c-7fcf0bb6d3d6
-78.865821999703982,43.89506399989358,328,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,RMG First Fridays,Robert McLaughlin Gallery,WWW.RMG.ON.CA,73 QUEEN ST,OSHAWA,ONTARIO,CANADA,L1H3Z4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,3a777a33-130d-4f87-80ed-6b7184d2f912
-78.864997000421766,43.895155999824667,329,FESTIVALS AND EVENTS,VISUAL ARTS FESTIVALS AND EVENTS,,Seniors' Juried Art Show,Oshawa Public Libraries,WWW.OSHAWALIBRARY.ON.CA,65 BAGOT ST,OSHAWA,ONTARIO,CANADA,L1H1N2,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,cb7a0f4d-747c-468f-a76a-f0ea4945572f
-78.865821999703982,43.89506399989358,330,FESTIVALS AND EVENTS,"VISUAL ARTS FESTIVALS AND EVENTS
",,Juried Art Exhibition,Robert McLaughlin Gallery,WWW.RMG.ON.CA,72 QUEEN ST,OSHAWA,ONTARIO,CANADA,L1H3Z3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,c6e9a379-0e61-440c-8962-c5c127feb775
-78.828103000361835,43.865073000238375,331,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Autofest,Auto Fest Oshawa,WWW.AUTOFESTOSHAWA.COM,Lakeview Park,OSHAWA,ONTARIO,CANADA,L1J8L6,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,93392728-5fe9-4910-9d4e-8869f1445449
-78.870445693587001,43.928285905855731,332,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,SEASONAL CELEBRATIONS,Deck The Halls ,City of Oshawa,www.oshawa.ca,150 Beatrice St,Oshawa,Ontario,Canada,L1G 7T6,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:18:33.479Z,mmandel_oshawa,b42ca034-bcd7-4f94-bcf9-d134b0dddbbd
-78.828103000361835,43.865073000238375,333,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Driftwood Theatre In The Park ,Driftwood Theatre,HTTP://WWW.DRIFTWOODTHEATRE.COM/BARDS-BUS-TOUR/BARDS-BUS-TOUR-DATES/ ,1500 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,9a8c5574-f7be-4fce-bee7-512fc76698e4
-78.828103000361835,43.865073000238375,334,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Fireworks Festival 2014,,OSHAWOW.CA,1500 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1J8S7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,079c4aeb-1245-49c9-b2c2-74c824e48975
-78.870452451271731,43.928281267554453,335,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Northview Community BBQ,City of Oshawa,www.oshawa.ca,150 Beatrice St,Oshawa,Ontario,Canada,L1G 7T6,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:20:18.006Z,mmandel_oshawa,8f3c12d6-e8cb-4fca-b74e-7ffa1b0462ec
-78.862350000351086,43.894574999823426,336,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Oshawa Children's Community Fair,Oshawa Community Health Centre,WWW.OCHC.CA,110 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,3f1b4b24-612b-49d7-ae96-2f8fce0fac3f
-78.881314999965753,43.893618000021249,337,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Pride Parade/Queerstock,Pride Durham,WWW.PRIDEDURHAM.COM/,470 KING ST W,Oshawa,Ontario,Canada,L1H6E9,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:51:21.955Z,mmandel_oshawa,5e2e6860-fb15-42ea-bb24-6fbfab647a60
-78.862408000077394,43.894899000259201,338,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Remembrance Day,,,,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,69273578-c48a-458c-bd56-7cd91a6576a2
-78.862350000351086,43.894574999823426,339,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,Swing Into Summer,Oshawa Senior Citizens Centres,WWW.OSCC.CA,110 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,35f90a1e-0c41-451d-8945-0d95b9f78623
-78.855076999960673,43.882190999912915,340,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,JCI Durham Ocktoberfest,JCI Durham,HTTP://WWW.DURHAMOKTOBERFEST.COM/,38 LVIV BLVD,OSHAWA,ONTARIO,CANADA,L1H3C3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,2d3592ff-1bd6-4167-9f0a-1bcb5d4b5947
-78.891018999618481,43.944340999926155,341,FESTIVALS AND EVENTS,OTHER FESTIVALS AND EVENTS,,ScrapFest,ScrapFest,WWW.SCRAPFEST.CA,2000 SIMCOE ST N,OSHAWA,ONTARIO,CANADA,L1H7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,188558f1-3cec-40bf-8432-1ebdd09239c4
-78.898285000336216,44.042277000155558,342,NATURAL HERITAGE,Parks,,Purple Woods Conservation Area,,http://www.cloca.com/con_areas/CApurplewoods.php,38 Coates Road East,Oshawa,Ontario,Canada,L1H 3T3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T17:55:38.833Z,mmandel_oshawa,5e5f79fa-3fa2-444a-ac30-8c33ad6bfa7c
-78.867620000203033,43.90472199980843,343,NATURAL HERITAGE,GARDENS,,Parkwood Estate,,http://www.parkwoodestate.com/,270 Simcoe Street N.,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,a9c734fd-151d-4a27-a281-b3d375ea00f4
-78.872576000235625,43.900203999891637,344,NATURAL HERITAGE,GARDENS,CITY PARK,Oshawa Valley Botanical Gardens,,Oshawa.ca,155 ARENA ST,OSHAWA,ONTARIO,CANADA,L1J 4E8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T18:04:19.550Z,mmandel_oshawa,c3dee7d1-f64d-458d-9ada-d4e7722c9a89
-78.853117441386601,43.947939632567575,345,NATURAL HERITAGE,GARDENS,COMMUNITY GARDEN,Legends Community Garden,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=23&FacilityTypeIds=&Keywords=&ScrollMap=true&id=1a95f281-b3dd-4a38-a5ff-43cab84b8054,1661 Harmony Rd N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:09:59.995Z,mmandel_oshawa,f49d3408-0b93-49fa-b774-912efe7d6a01
-78.872849000047111,43.92633499970708,346,NATURAL HERITAGE,GARDENS,COMMUNITY GARDEN,Mary Street Community Garden,,,1139 MARY ST N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,49fb8723-36c0-4f52-813f-5969f7ab60ab
-78.890718000217916,43.889856999771823,347,NATURAL HERITAGE,COMMUNITY GARDENS,,Trent University Community Garden,,http://www.trentu.ca/oshawa/,55 Thornton Rd S,Oshawa,Ontario,Canada,L1J 5Y1,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:42:12.566Z,mmandel_oshawa,3bc24e24-bba9-4f02-8e16-877ca202c0a5
-78.844733999900257,43.869747000301366,348,NATURAL HERITAGE,COMMUNITY GARDENS,Community Park,Oshawa Community Health Centre Community Garden,,http://www.ochc.ca/,115 Grassmere Avenue,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-01T20:03:20.830Z,mmandel_oshawa,38e6b4ba-c84e-4b0e-98dd-8c913d509e22
-78.799331000263948,43.871391999908603,349,NATURAL HERITAGE,NATURE RESERVE,,McLaughlin Bay Wildlife Reserve ,,HTTP://WWW.MCLAUGHLINBAY.ORG/,,OSHAWA,ONTARIO,CANADA,L1H8W8‎,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,39fd6958-0fd1-4092-a048-95226a70c254
-78.836899999818272,43.860408000240085,350,NATURAL HERITAGE,NATURE RESERVE,Parks,Pumphouse Marsh Wildlife Reserve,,,1518 RITSON RD S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-01T19:47:07.546Z,mmandel_oshawa,d2059074-696a-42d9-bdef-a3598dbc1556
-78.884074178345884,43.937763046535956,351,NATURAL HERITAGE,PARKS,CITY PARK,Cedar Valley Park ,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=4&Scroll=true&id=3b1b5585-9ea4-457a-b8b1-649a5f1f0532,1510 Simcoe St N,Oshawa,Ontario,Canada,L1G 8B6‎,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:22:48.368Z,mmandel_oshawa,6181859a-47a5-4242-9edd-8127b2d31186
-78.872576000236961,43.900203999894529,352,NATURAL HERITAGE,PARKS,CITY PARK,Kinsmen Park,,Oshawa.ca,155 ARENA ST,OSHAWA,ONTARIO,CANADA,L1J 4E8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T18:04:07.057Z,mmandel_oshawa,d4b461e5-97e7-43d7-8590-b539ea1381db
-78.87312600005653,43.855067999798905,353,NATURAL HERITAGE,PARKS,CITY PARK,Lakefront West Park,,,1221 PHILLIP MURRAY AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,2d4aecec-dbbe-4dea-93f1-1de61e546ce4
-78.889340999668335,43.885083000167199,354,NATURAL HERITAGE,PARKS ,CITY PARK,Civic Fields ,,oshawa.ca,101 Thornton Rd S,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:46:13.829Z,mmandel_oshawa,f5cae914-dfc4-4823-94b6-cf36e70041af
-78.82959899983878,43.863076999860603,355,NATURAL HERITAGE,PARKS,CITY PARK,Lakeview Park,,,55 LAKEVIEW PARK AVE,OSHAWA,ONTARIO,CANADA,L1J8S7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e691ab68-25c8-4bed-8cef-e75703cfc64c
-78.863587000260239,43.897335000019702,356,NATURAL HERITAGE,PARKS,CITY PARK,Memorial Park,,,10 SIMCOE ST S,OSHAWA,ONTARIO,CANADA,L1H7M7,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,767f33cb-130e-4831-846d-9b36e10904ae
-78.870951609897361,43.939885493262011,357,NATURAL HERITAGE,PARKS,CITY PARK,Ritson Fields,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=11&Keywords=Ritson+Field&ScrollMap=true&id=b7ea2779-7691-41ba-9720-823f91d8b43f,1523 Ritson Rd N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:43:37.630Z,mmandel_oshawa,47a5df82-8421-46df-bb82-fff6ada0f8c4
-78.871828999872918,43.910222999783016,358,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Alexandra Park,,oshawa.ca,65 Buckingham Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T15:10:07.330Z,mmandel_oshawa,b06741a2-3686-46b2-996c-87c732ba4609
-78.8656119996417,43.893206000178296,359,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Brick Valley Park,,,101 JOHN ST W,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,8cad9d24-b3eb-4121-91b4-9cdc5801ffb8
-78.860279999865483,43.914352999727875,360,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Centennial Park,,,550 RITSON RD N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,7978bbf0-1727-4109-8ca6-a00b85567978
-78.834501000343025,43.913317000198191,361,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Easton Park,,oshawa.ca,900 Adelaide Ave E,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:41:32.249Z,mmandel_oshawa,b2ed92d5-b0f4-42db-962a-efc4192e1f64
-78.883562999828271,43.88724999995231,362,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Glen Stewart Park,,,201 Cabot St,Oshawa,Ontario,Canada,L1J,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:47:40.488Z,mmandel_oshawa,c3ded680-348b-4c50-8edc-53338e9b7789
-78.837141999667622,43.899686999689038,363,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Knights Of Columbus Fields,,,137 FAREWELL ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1db4cd6f-bdbf-40ef-8398-599bf9447b42
-78.891957389488937,43.898178579499927,364,NATURAL HERITAGE,PARKS,COMMUNITY PARK,McLaughlin Park,,oshawa.ca,630 Adelaide Ave W,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T15:06:06.090Z,mmandel_oshawa,6016bd58-2a7b-4e0d-b401-c684772fae90
-78.872849000047111,43.92633499970708,365,NATURAL HERITAGE,PARKS,COMMUNITY PARK,North Oshawa Park,,,1139 MARY ST N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,8306a33b-b87e-4e39-8ed1-340401c5b0b1
-78.874357999942831,43.889096000108736,366,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Radio Park,,Oshawa.ca,200 Grenfell St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:56:19.049Z,mmandel_oshawa,35ecb26f-1f33-48c7-bfa7-7b47847c6842
-78.862617000314771,43.890462999938585,367,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Rotary Park,,,254 CENTRE ST S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e4e0652f-e293-4f42-bc4f-729c241d710c
-78.838475999661171,43.868576000170584,368,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Southmead Park,,,103 KAWARTHA AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,8dde47c6-9d8c-4495-95ab-aef4ee0b44c9
-78.846195000115415,43.857546000291627,369,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Stone Street Park,,,1535 CEDAR ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1208bcc3-4988-4dc2-a0d7-cfad62a5ca0d
-78.861124000312557,43.883769000209625,370,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Storie Park,,,101 MILL ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,f42dc4f2-3133-4651-a273-13feae12d79c
-78.847704000011149,43.905549000260173,371,NATURAL HERITAGE,PARKS,COMMUNITY PARK,Woodview Park,,,151 CADILLAC AVE N,OSHAWA,ONTARIO,CANADA,L1G6C3,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,feeb3236-d955-46fb-8d5e-2677655209a4
-78.89549199977732,43.917689999781551,372,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Airmen's Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?id=3fba9691-e4a3-4d07-a1d7-c1f86fd07b35,1200 Stevenson Rd N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:37:32.773Z,mmandel_oshawa,9d769acb-5aa3-49f0-a2bb-be2c9d0484c8
-78.879041000163966,43.91473399977491,373,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Ansley Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?id=f1326c22-928f-47e5-9763-f7c99f019e75,700 Ansley Ct,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:10:14.396Z,mmandel_oshawa,49e149bb-fd22-4719-a1ab-4324919c0ab8
-78.848102000394405,43.928318000081369,374,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Attersley Park,,oshawa.ca,1000 Attersley Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:02:44.753Z,mmandel_oshawa,1e019ade-be57-481a-ad3f-fe491655d39a
-78.832333999773027,43.909854999782901,375,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Baker Park,,,151 BAKER CT,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,f1673841-8096-4e13-9c09-bf42958345b1
-78.850582999885432,43.895427000069219,376,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Bathe Park,,,298 EULALIE AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,0d614204-2a87-4596-b902-5b876c61acb8
-78.883218000046782,43.869951999878637,377,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Bermuda Park,,,799 THORNTON RD N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,d8c5ce34-6eec-4025-9b1d-70d52ad0bc5d
-78.841870999919493,43.883520999776842,378,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Bloor Parkette,,,385 BLOOR ST E,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,6613da30-8f71-4cb8-a580-881d12adf469
-78.856394000235781,43.880274999932041,379,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Bloor/Simcoe Parkette,,,55 BLOOR ST W,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,cd40553c-b76f-4914-8bbc-c253b729792d
-78.891823999707512,43.951530999941305,380,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Bridle Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?id=0ee440bc-4086-490a-af68-bbb7cc6a5d88,2100 Bridle Rd,Oshawa,Ontario,Canada,L1L 0A8,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T19:28:23.418Z,mmandel_oshawa,8cac0233-16eb-4470-a72f-cb4ff3e78979
-78.886947000215969,43.91565000020865,381,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Brookside Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?id=7e6b34cd-7935-4ec5-8df0-97096990cf98,370 Glencastle Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:02:20.991Z,mmandel_oshawa,d27f40fb-6bc4-4cd4-b13e-78068ad24c0e
-78.883900000112178,43.934443999790993,382,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Cedar Ridge Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=4&Scroll=true&id=aa30066a-129e-4819-9e7e-4c7b926bd6f2,120 Cayuga Ave,Oshawa,Ontario,CANADA,L1G 3X6,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:26:55.639Z,mmandel_oshawa,a9912841-fcc1-40ec-a402-5a91b32e9341
-78.855375999711413,43.914194000005935,383,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Central Park,,,500 CENTRAL PARK BLVD N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,95610ea0-6ffa-42ae-8cc1-647d062a1468
-78.843974000017056,43.884742999688903,384,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Chopin Park,,,595 MONTGOMERY ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,00730250-937b-4c80-b04d-a63c07380aa5
